Time,Estimation_0,Estimation_1,Estimation_2,Estimation_3,Estimation_4,Estimation_5,Estimation_6,Estimation_7,Estimation_8,Estimation_9,Estimation_10,Estimation_11,Estimation_12,Estimation_13,Estimation_14,Estimation_15,Estimation_16,Estimation_17,Estimation_18,Estimation_19,Estimation_20,Estimation_21,Estimation_22,Estimation_23,Estimation_24,Estimation_25,Estimation_26,Estimation_27,Estimation_28,Estimation_29,Estimation_30,Estimation_31,Estimation_32,Estimation_33,Estimation_34,Estimation_35,Estimation_36,Estimation_37,Estimation_38,Estimation_39,Estimation_40,Estimation_41,Estimation_42,Estimation_43,Estimation_44,Estimation_45,Estimation_46,Estimation_47,Estimation_48,Estimation_49,Estimation_50,Estimation_51,Estimation_52,Estimation_53,Estimation_54,Estimation_55,Estimation_56,Estimation_57,Estimation_58,Estimation_59,Estimation_60,Estimation_61,Estimation_62,Estimation_63,Estimation_64,Estimation_65,Estimation_66,Estimation_67,Estimation_68,Estimation_69,Estimation_70,Estimation_71,Estimation_72,Estimation_73,Estimation_74,Estimation_75,Estimation_76,Estimation_77,Estimation_78,Estimation_79,Estimation_80,Estimation_81,Estimation_82,Estimation_83,Estimation_84,Estimation_85,Estimation_86,Estimation_87,Estimation_88,Estimation_89,Estimation_90,Estimation_91,Estimation_92,Estimation_93,Estimation_94,Estimation_95,Estimation_96,Estimation_97,Estimation_98,Estimation_99
153,7297.577279266957,7388.321357213913,7445.233620523479,7325.855908212174,7204.556188394783,7329.11062711913,7462.699442148696,7377.761280580869,7285.179081805218,7492.982625738261,7307.666343976522,7423.533271571305,7334.495535856522,7404.265721886087,7427.1404683417395,7303.470088693913,7244.094646953913,7353.743395433913,7370.61859582,7406.658461780869,7370.381734101739,7381.801335972174,7560.753855049566,7381.97997456087,7258.5158745234785,7160.875750272174,7393.529533649566,7323.970919446087,7217.355178773044,7305.019254694783,7334.174501661739,7526.397340848695,7288.595926348696,7183.57163709913,7217.278115448696,7464.929087352174,7448.488395090435,7313.660822269565,7387.5478424617395,7494.458060098261,7330.404466429565,7269.515399975652,7354.162291288696,7431.55931520087,7489.939772067826,7353.919032602609,7387.300111226957,7386.870859995653,7422.023794696522,7405.419034453043,7501.923925993044,7357.287757389565,7199.130300909565,7329.036206801739,7364.201983609565,7355.920193728695,7348.572431125217,7468.407888301739,7229.863611706956,7398.454258337391,7424.017529242608,7316.863269706087,7373.056233206957,7384.221471936522,7413.286642226087,7454.439893032174,7306.615259653913,7368.734639183478,7430.262395302609,7242.523065587826,7411.752375666956,7345.949147637391,7443.8543550113045,7407.811498804348,7322.47539051913,7411.882763256522,7395.487648029565,7482.657841339131,7438.672929625218,7409.930801530435,7426.492954238261,7294.128024556522,7375.185465052174,7437.600308476522,7421.42061562,7352.9399696286955,7409.698488215652,7401.925182604347,7456.307473243478,7342.556713663478,7298.128472755652,7365.495199582609,7246.871937026087,7463.109540390435,7360.868637769565,7311.837976407826,7421.288389467826,7464.766468180869,7294.583915867826,7322.187824320869
154,8578.535912233043,8582.891461984347,8324.938229427826,8512.223347367826,8495.894469476521,8552.593007370435,8465.788334018262,8684.37193730174,8369.467324073914,8419.076514952174,8469.489722336522,8597.572664286086,8636.761577348696,8544.31115064,8483.604903098261,8470.31363890174,8494.068012496522,8487.32858320087,8753.869031835653,8533.227955394783,8468.82891784261,8373.081718372174,8335.972968129565,8497.256037737392,8527.865148065217,8333.285757766087,8566.540835966087,8480.160352008696,8594.018385852174,8609.151489284348,8606.422694982608,8553.844232663478,8382.736255413043,8447.074661621738,8502.27273994087,8507.150715555652,8684.066230445218,8535.950078497392,8244.594905741738,8489.062170906956,8533.008745385217,8344.872606266086,8430.554194112174,8319.910859230435,8594.536291499131,8503.835381046087,8391.567591438261,8481.127422423478,8591.252691162608,8517.986817466088,8471.572199252174,8644.442252946956,8508.931989675651,8428.472102687827,8422.454530332174,8344.837469272174,8575.330954195651,8603.585387266956,8551.192321536522,8471.045652782608,8503.655204382609,8473.907314206086,8556.761831787826,8429.315991956522,8564.38882582087,8642.282085624347,8463.538738633044,8574.177565382608,8413.822617483478,8448.607103221739,8602.630371904348,8477.664065851304,8348.552841044348,8458.588852134782,8542.146295526087,8490.330869648697,8480.565139647826,8339.084289749566,8475.511124437391,8672.018731220869,8529.048041626087,8254.320780095652,8524.637284781738,8423.769619942608,8533.281789506957,8500.105381006957,8401.852801909565,8550.69704880174,8483.47106276,8497.279805469565,8524.81380906,8445.207112693914,8417.345543247826,8556.569744007826,8456.49712148087,8608.343433943479,8533.03769197913,8554.146947926087,8344.963200932174,8602.077269764348
155,9783.652348415651,9713.62454882087,9993.933593689566,9948.258597163478,9980.037343151304,9898.632278725217,9814.59541202087,9924.46975243913,9897.271127455651,9709.34688963826,9845.587374574783,9737.000431364348,9779.905084624348,9742.969253266956,9893.780999931305,9785.801003565217,9785.485813675652,9995.727505486957,9626.5852491,9698.924043194782,9732.60568844087,9855.26787538087,9847.849394086956,9890.282204414783,9682.484027389566,9855.542117429564,9852.862594153914,9872.265338328696,9791.52841925739,9842.325218967826,9899.77898273826,9782.105444097391,9731.277464390434,9893.259910972174,9870.910669586086,9836.725055689565,9851.20870558,9889.000074513044,9813.642014648696,9628.899516988695,9754.02254069826,9879.735541971304,9861.674956186956,9961.925028651305,9932.29369409739,9750.788485005218,9879.418969115652,9982.85553731913,9811.252451093043,9802.344045107826,9764.28013037652,9799.01295227913,9817.469012545218,9653.508924472173,9908.291692949566,9892.748398168696,9741.131713833913,9813.31308454087,9777.970080885218,9959.672473209564,9863.709134068695,9728.261479375653,9818.346708455652,9683.717386459131,9656.660724233043,9613.355103361739,9820.66283338087,9743.164200733912,9876.803282929564,9944.271324513044,9699.455600132174,9914.550159211305,9947.334794138262,9634.334106828695,9909.733605411304,9829.11787709826,9807.263643273913,9828.17184056087,9860.37893903826,9836.726135971305,9880.140483098261,10027.80478489826,9919.152653121739,9875.568276051305,9670.266163647826,9664.2435638,9786.367530986956,9709.10086100087,9783.075756485217,9950.32721734087,9826.603681512173,9886.955793902609,9810.13837826087,9669.06129211826,10029.192946739131,9910.990350662609,9890.357798393043,9782.128900765218,9829.922457517392,9810.889175329565
156,11178.519545484347,11352.166053493043,11452.00367386,11280.8390923,11509.705781349565,11530.580984893044,11295.799586408695,11363.204468691305,11369.699157504348,11409.218363993043,11225.303506792174,11427.96406476,11443.61309660087,11104.24558848174,11251.663354562608,11313.999367229566,11320.590730425218,11371.47064368087,11381.678413284348,11317.53287964261,11398.393155041738,11153.109181494783,11341.610292317391,11286.791071356522,11499.650270092174,11288.569089235652,11306.08165046174,11491.796865390435,11425.126328446087,11244.046692312173,11013.106742271304,11200.37871368087,11196.015980389566,11280.984016194783,11300.296578925218,11250.81972324,11273.353001021738,11473.153791692173,11203.122491053044,11131.476449563479,11223.3017099,11299.93447695913,11349.142852845218,11496.953726522608,11537.615759753044,11304.97073472,11404.202387126086,11165.304237723478,11317.656445149565,11315.603777049566,11496.005795704348,11460.429591191305,11340.988869625216,11227.80793362174,11274.606266005218,11309.999006026956,11402.064961433913,11500.471415135653,11387.085805391303,11450.002715490435,11368.536493404348,11426.883910206956,11301.950343394783,11339.304233339999,11348.117191429565,11373.080747214783,11472.40843698174,11409.205524922609,11393.454884009565,11184.39817523913,11290.029594099131,11223.260352406956,11361.513627209566,11306.953411422608,11542.972294175652,11429.657593663478,11317.88476198,11269.877478670434,11463.205188013044,11344.72392575913,11296.517464686087,11465.117958763478,11428.26039486087,11496.30634264,11224.774019697392,11283.893672343478,11544.849398993043,11172.631331530434,11500.038221570434,11573.400698913912,11358.05375986174,11452.953886166088,11668.024173517391,11352.454825014782,11336.62081426174,11246.731863931303,11237.999399375653,11497.592513165217,11442.952108770434,11213.948900571304
157,13187.215873113044,13013.435057121738,13240.589255869565,12979.2948512,13183.451718469565,12972.24674246087,13177.741185556522,13338.351914086956,12795.573029608695,13088.41192306087,13055.386225556522,13011.815508495652,12977.21199213913,13118.885555660869,13164.600942269566,13041.131812130434,13015.48823887826,12872.059066052174,13008.031655347826,13176.11043706087,13026.0664612,13170.889129869565,13108.445760547826,13032.038182991304,13210.691148243479,13133.502270121739,13096.640432139131,13104.434303495653,13027.83688527826,13101.779520391305,12985.89242847826,13034.294446747826,13320.18470992174,13237.850983921739,13147.495094113043,13088.755417713044,13247.744180704347,13019.171238330435,13019.27134927826,13195.419506834782,13292.339368069564,13087.264126730435,13160.010447095652,13148.02026675652,13245.424601765217,13116.788738860869,13069.34995906087,13143.879125982608,13219.554310130436,13069.674430173913,13153.64711318261,12998.59524275652,13089.16746093913,12928.471614886956,13050.337386147827,13044.0139568,12959.083105730435,13092.116663591305,13253.990318086957,12837.705618504348,13211.57790893913,13231.412664208696,13209.541045973912,12953.4000244,13028.691832182609,13044.469035582608,12934.652093034783,13233.95603332174,13089.875506878261,13031.531759747826,12993.710923365217,13002.040214121738,13236.639710182608,12889.660121321738,12944.41865927826,13015.739211947826,13061.177277217392,13225.963001565218,12850.012719191303,13209.263957913043,13002.46912173913,13137.705538582608,13044.34588155652,13443.768903530436,12972.061252191304,13031.483182599999,13006.215927686957,13024.208162391304,13105.99020921739,13278.272408626086,13427.138805556522,13104.271765930434,13287.667450434783,13072.98564753913,13353.036538034783,13196.669629634782,12956.079829086957,13138.854537086956,13222.72224406087,12992.625535321738
158,15012.29873718261,15171.425518704347,15128.418220304347,15086.197227191304,15421.598518965218,15282.869026956521,15076.601476547827,15212.692266547827,14907.074537139131,15259.249251834783,15000.570169495651,15296.521386147826,15105.451845469564,14921.715152582608,15341.442420765217,15336.13903938261,14914.060371486956,14995.821304991305,15225.858572208695,15286.514080008696,15262.85233658261,15201.965228817391,15316.890197773913,14996.721886843477,15256.310714034782,15184.892805913043,15191.64966886087,14945.121154095652,15474.33231881739,15248.865175078261,15090.339473304348,15211.723454295652,15327.30982772174,15188.245928756522,15403.933200652174,15069.686891304347,15307.33041747826,14891.370789356522,15141.036243504348,15208.820318452174,15300.297886365217,15141.546896982609,15294.48531007826,15090.641024791305,15207.779358643478,15266.002132869566,15120.350895391304,15121.866222408697,14986.766547539131,14980.942929956522,15203.020007643478,15584.046891695652,15157.342642365218,15292.434434356523,15257.9114604,15134.202341017392,15146.512007408695,15368.186667173914,15069.002870765218,15006.682009478262,15265.187085026088,15268.186948678262,15472.438287495652,15392.767994608696,15178.867284634784,15082.040725226087,14840.421749808696,15190.54356106087,15380.64083713913,15093.467232747826,15179.999320460869,15273.348300521739,15197.6901732,15111.069489634783,14839.181800765218,14978.43421233913,15000.334515808696,15364.25277221739,15445.911971295653,15044.564996469566,15058.527066773913,15314.227063686956,15234.14104613913,15151.438932052173,15407.469360660869,15182.015036713045,15250.362937591304,15301.757389834782,15263.728023347827,15076.229804591305,14872.137671373914,15289.700499017392,15016.064556652174,15009.889301573912,15182.91614373913,15095.088210695652,15312.448045443478,15228.455275034783,15331.285975356523,15120.944578965218
159,17336.279295791304,17589.546443313044,17667.874332669566,17603.278245869566,17387.20528398261,17635.74402653913,17584.055455086956,17391.412058330436,17573.437719808695,17302.250643547824,17859.559039234784,17601.608665530435,17680.780767582608,17859.672749243477,17647.324796756522,17439.744706921738,17600.159069869565,17567.940653669564,17374.45094567826,17689.134134173913,17477.289611365217,17712.52263506087,17508.938882782608,17971.378087139132,17477.964608991304,17784.7741278,17308.77810549565,17530.03865415652,17348.510939878262,17601.135342086956,17308.961987008697,17245.49045404348,17472.307107130433,17561.00721366087,17221.208144747827,17502.950913730434,17564.26263468696,17304.02543353913,17378.391469765218,17576.19677133913,17530.2626764,17658.701827852175,17238.405459286958,17396.43946513913,17668.171272191303,17538.90311658261,17190.64198692174,17448.512481791306,17257.727451330436,17375.955003573912,17771.236951104347,17449.43452315652,17728.290138121738,17578.126741086955,17374.487492826087,17489.32828147826,17533.903225634782,17588.743152547828,17690.086718330436,17491.755446469564,17241.902131565217,17346.733046443478,17496.783878973914,17242.25746101739,17361.08907481739,17405.055905086956,17601.47754273913,17715.22134212174,17618.398113669566,17183.828243982607,17551.01023803478,17660.48208813913,17802.906714886958,17533.63128073913,17582.688833634784,17556.56978543478,17663.16969138261,17439.75941095652,17371.686363356523,17433.291433808696,17309.225210626086,17622.465401130434,17595.509462130434,17466.39419124348,17679.736661295654,17586.831639069565,17420.54167229565,17864.600412391304,17282.474708286958,17690.442908113044,17549.293085913043,17315.573486373913,17891.333146686957,17423.446422365218,17416.634140530434,17595.39115792174,17585.306493930435,17257.562970582607,17487.93121084348,17507.337953234783
160,20280.78456506087,20522.12626541739,20347.997779869565,20122.07418647826,20239.05361504348,20209.759543930435,20473.459335582607,20612.30483678261,20036.998597104346,20156.560665652174,20200.031089069565,20315.366133591306,20446.17464095652,20226.640803104347,20163.49518266087,20308.550510347824,20424.4982044,20463.858658913043,19972.539098886955,20353.573877295654,20164.403711834784,20218.276488591306,20555.060320365217,20269.010843817392,20363.81701143478,20117.971259269565,20258.800961278263,20206.70341941739,20243.653399008697,20134.32696289565,19976.33239129565,20468.668804513043,20373.28814344348,19883.909362486957,19964.80924515652,20264.379949886956,19917.85749778261,20148.083868469566,20173.496132052172,20187.14708437391,19888.474419269565,20214.88984246087,20362.711966773913,20255.969135947827,20364.188322852173,20209.913797730434,19920.732441452175,20310.21899924348,20601.223939034782,20358.512136208694,20332.467238286958,20682.564176417392,20149.429918208694,20262.49599313913,20172.82129201739,20836.085812573914,20095.208081495653,20249.558617565217,20229.398866869564,20338.212949426088,20409.18261507826,20361.875851713045,20452.707116243477,20557.74471909565,19945.71683852174,20243.622626886958,20248.36806401739,20443.490622365218,20220.362641608695,19942.65057189565,20569.89322253913,20412.36008286087,20206.720471034783,20132.79141535652,20276.56835770435,20412.592284208695,20519.490597982607,20434.57843684348,20391.454469808694,20296.925909382608,20405.839421730434,20208.347986626086,20225.444621113045,20287.610988556524,20305.869707730435,20509.245140191306,19959.96772426087,20569.65384893913,20402.524813486958,20357.941727713045,20155.51963036522,20207.798463252173,20450.57134718261,20099.044168408695,20136.75616630435,20173.597627504347,20349.346826347828,20300.697717173913,20208.38671612174,20583.62592044348
161,23352.226505947827,23583.337643408697,23756.776439052173,23275.13317924348,23353.528538104347,23746.14888546087,23332.84455152174,23558.417580191304,23496.493994486955,23692.064124,23648.0304246,23435.545832373915,23592.290153591304,23486.409068434783,23379.114116713044,23606.823529486956,23598.96707967826,23726.069312504347,23322.027689808696,23086.325888991305,23444.06999123478,23814.27163272174,23068.991222904348,23550.67599356522,23381.29333287826,23621.47124464348,23951.209002730437,22791.639891478262,23268.602473834784,23352.482226660868,23456.340567173913,23243.722482173915,24205.395921513045,23399.719079165217,23702.890367878263,23349.23985333913,23719.774548530437,23233.41878713913,23684.132150434783,23072.834691982607,23457.58035884348,23542.02576447826,23522.89497932174,23315.48580429565,23420.393934226086,23567.542986313045,23333.04590392174,23619.660000104348,23443.129583408696,23198.96610877391,23599.68337833913,23448.231767591304,23509.92330653913,23641.499852852176,23367.81255084348,23402.04964886087,23268.424669808697,23291.529493834783,23299.203259347825,23677.908634017393,23362.644127991305,23247.664335113044,23158.258129539132,23544.45671167826,23671.01891178261,23583.086305808694,23388.898685669566,23473.94872086087,23647.860196704347,23402.740214973914,23452.27171457391,23322.09969796522,23566.16576273913,23357.129820165217,23438.266046365217,23403.9926826,23840.6475012,23542.16705481739,23083.35315706087,23476.530966965216,23779.88163312174,23507.434976373912,23750.789734713042,23424.028128217393,23245.99215173913,23626.04701049565,23089.078695130436,23721.1175568,23479.426524147828,23239.245057869564,23376.70066197391,23498.445601391304,23635.523679373913,23444.70563187826,23339.339164269564,23539.744636773914,23563.446971669564,23585.76935601739,23469.867699886956,23536.617153165218
162,26674.038153026086,27063.713476069566,27317.630246591303,26781.84072463478,27486.765069165216,27304.903849913044,27102.627164886955,27373.678589695653,27220.793025704348,27077.002727913045,27333.8616986,26984.63244407826,27195.14965329565,27532.20739367826,27580.517278773914,27511.336481086957,27211.096832373914,26910.479184391304,26934.60672835652,27109.538805765216,27161.56108098261,27491.010289886955,27142.723592086957,26993.514652834783,27168.63079509565,27152.06237083478,27004.273093391304,26768.555462956523,26924.07467475652,26939.822330591305,27269.243426921737,27181.071002808694,27394.323568052172,26906.349224130434,27315.37470015652,26755.738197147824,26998.17136481739,27099.925384791306,27353.438602078262,26856.980240382607,27229.94778266087,27210.795719313042,27115.77357453913,27331.100346026087,26726.524767052175,26908.40862276522,27289.2635976,26908.058643095654,27305.911945017393,27089.889975191305,27043.37064566087,27472.489772008696,27104.656865365218,27351.999898347825,27550.13186255652,27252.729181834784,26712.494926634783,26990.762845591304,27437.501393652175,27104.737765113045,26767.311699782607,27379.313561704348,27012.71280718261,27013.619915686955,27352.795908817392,27048.991352565215,27288.705570382608,27500.492445886957,27431.808868608696,27016.004682165218,27590.803560991306,26820.032361356523,26935.15204217391,27038.864141052174,26869.488434808696,27210.439490069566,27076.031275452173,26995.45233518261,27086.324328286955,27487.808089860868,27080.8441934,26808.65887347826,27049.987462808695,27340.57810758261,27409.098872373914,27166.698562921738,26918.91645853913,27310.84447073913,26875.52268786087,27278.285089391306,27476.310427608696,26544.65252053913,27227.049749713042,26838.747588252172,27393.035573,26711.886343347825,27100.830315686955,27444.5047812,26991.030457226087,27053.383628330434
